car_ID,symboling,CarName,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,CarBrand_alfa-romero,CarBrand_audi,CarBrand_bmw,CarBrand_buick,CarBrand_chevrolet,CarBrand_dodge,CarBrand_honda,CarBrand_isuzu,CarBrand_jaguar,CarBrand_mazda,CarBrand_mercury,CarBrand_mitsubishi,CarBrand_nissan,CarBrand_peugeot,CarBrand_plymouth,CarBrand_porsche,CarBrand_renault,CarBrand_saab,CarBrand_subaru,CarBrand_toyota,CarBrand_volkswagen,CarBrand_volvo,fueltype_diesel,fueltype_gas,aspiration_std,aspiration_turbo,doornumber_four,doornumber_two,carbody_convertible,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_4wd,drivewheel_fwd,drivewheel_rwd,enginelocation_front,enginelocation_rear,enginetype_dohc,enginetype_dohcv,enginetype_l,enginetype_ohc,enginetype_ohcf,enginetype_ohcv,enginetype_rotor,cylindernumber_eight,cylindernumber_five,cylindernumber_four,cylindernumber_six,cylindernumber_three,cylindernumber_twelve,cylindernumber_two,fuelsystem_1bbl,fuelsystem_2bbl,fuelsystem_4bbl,fuelsystem_idi,fuelsystem_mfi,fuelsystem_mpfi,fuelsystem_spdi,fuelsystem_spfi
50,0.4,jaguar xk,0.5310344827586206,0.7552238805970148,0.8583333333333334,0.0,0.9550038789759503,0.34104046242774566,0.7142857142857142,0.22099447513812143,0.29999999999999993,0.2955974842767295,0.4594594594594592,0.0,0.02941176470588236,0.9677843936070197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51,0.6000000000000001,mazda rx3,0.22413793103448265,0.26865671641791034,0.3250000000000002,0.5249999999999999,0.15593483320403412,0.17341040462427748,0.34999999999999987,0.43646408839779016,0.1333333333333333,0.12578616352201255,0.4594594594594592,0.6799999999999999,0.4411764705882353,0.0024130366656220648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
52,0.6000000000000001,mazda glc deluxe,0.22413793103448265,0.26865671641791034,0.3250000000000002,0.5249999999999999,0.15981380915438326,0.17341040462427748,0.34999999999999987,0.43646408839779016,0.1333333333333333,0.12578616352201255,0.4594594594594592,0.72,0.6470588235294118,0.030617361328737075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
53,0.6000000000000001,mazda rx2 coupe,0.22413793103448265,0.26865671641791034,0.3250000000000002,0.5249999999999999,0.16175329712955777,0.17341040462427748,0.34999999999999987,0.43646408839779016,0.1333333333333333,0.12578616352201255,0.4594594594594592,0.72,0.6470588235294118,0.05255405828893764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
54,0.6000000000000001,mazda rx-4,0.22413793103448265,0.38358208955223905,0.3250000000000002,0.5249999999999999,0.17726920093095422,0.17341040462427748,0.34999999999999987,0.43646408839779016,0.1333333333333333,0.12578616352201255,0.4594594594594592,0.72,0.6470588235294118,0.049420244437480415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
55,0.6000000000000001,mazda glc deluxe,0.22413793103448265,0.38358208955223905,0.3250000000000002,0.5249999999999999,0.17920868890612873,0.17341040462427748,0.3857142857142859,0.43646408839779016,0.1333333333333333,0.12578616352201255,0.4594594594594592,0.72,0.6470588235294118,0.07135694139768098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
56,1.0,mazda 626,0.2999999999999998,0.4164179104477612,0.4500000000000002,0.1499999999999999,0.3460046547711404,0.05202312138728321,0.5642857142857143,0.4944751381215471,0.16000000000000003,0.33333333333333337,1.0,0.16000000000000003,0.20588235294117652,0.1826073331244124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
57,1.0,mazda glc,0.2999999999999998,0.4164179104477612,0.4500000000000002,0.1499999999999999,0.3460046547711404,0.05202312138728321,0.5642857142857143,0.4944751381215471,0.16000000000000003,0.33333333333333337,1.0,0.16000000000000003,0.20588235294117652,0.21081165778752742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
58,1.0,mazda rx-7 gs,0.2999999999999998,0.4164179104477612,0.4500000000000002,0.1499999999999999,0.3479441427463149,0.05202312138728321,0.5642857142857143,0.4944751381215471,0.16000000000000003,0.33333333333333337,1.0,0.16000000000000003,0.20588235294117652,0.26722030711375744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59,1.0,mazda glc 4,0.2999999999999998,0.4164179104477612,0.4500000000000002,0.1499999999999999,0.39255236617532974,0.10982658959537572,0.5642857142857143,0.4944751381215471,0.16000000000000003,0.5471698113207547,1.0,0.12,0.20588235294117652,0.3298965841429019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
60,0.6000000000000001,mazda 626,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.4916666666666667,0.3479441427463149,0.35260115606936415,0.6071428571428574,0.5690607734806632,0.10666666666666658,0.2264150943396226,0.3513513513513513,0.52,0.47058823529411764,0.11679724224381072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
61,0.4,mazda glc custom l,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.641666666666667,0.3576415826221877,0.35260115606936415,0.6071428571428574,0.5690607734806632,0.10666666666666658,0.2264150943396226,0.3513513513513513,0.52,0.47058823529411764,0.10582889376371046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
62,0.6000000000000001,mazda glc custom,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.4916666666666667,0.3479441427463149,0.35260115606936415,0.6071428571428574,0.5690607734806632,0.10666666666666658,0.2264150943396226,0.3513513513513513,0.52,0.47058823529411764,0.1716389846443121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
63,0.4,mazda rx-4,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.641666666666667,0.3576415826221877,0.35260115606936415,0.6071428571428574,0.5690607734806632,0.10666666666666658,0.2264150943396226,0.3513513513513513,0.52,0.47058823529411764,0.16067063616421184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
64,0.4,mazda glc deluxe,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.641666666666667,0.37044220325833976,0.35260115606936415,0.6071428571428574,0.5690607734806632,0.1333333333333333,0.10062893081761004,0.2702702702702702,0.9199999999999999,0.7647058823529412,0.17790661234722654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
65,0.4,mazda 626,0.4206896551724135,0.5477611940298508,0.5166666666666666,0.641666666666667,0.36346004654771136,0.35260115606936415,0.6071428571428574,0.5690607734806632,0.10666666666666658,0.2264150943396226,0.3513513513513513,0.52,0.47058823529411764,0.19200877467878408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
66,0.4,mazda glc,0.6310344827586207,0.5059701492537312,0.4833333333333334,0.5500000000000003,0.45849495733126444,0.4566473988439306,0.8714285714285712,0.4419889502762433,0.06666666666666665,0.4528301886792453,0.4594594594594592,0.24,0.32352941176470584,0.41247257912879975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
67,0.4,mazda rx-7 gs,0.6310344827586207,0.5059701492537312,0.4833333333333334,0.5500000000000003,0.47013188518231197,0.4219653179190751,0.6357142857142859,0.7071823204419891,0.9999999999999999,0.15094339622641506,0.02702702702702675,0.72,0.676470588235294,0.41447821999373236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
68,0.2,buick electra 225 custom,0.806896551724138,0.7432835820895525,0.833333333333333,0.7250000000000001,0.7862684251357641,0.7052023121387282,0.7428571428571431,0.7071823204419891,0.9666666666666667,0.4716981132075472,0.10810810810810789,0.36,0.2647058823529411,0.640363522406769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69,0.2,buick century luxus (sw),0.806896551724138,0.7432835820895525,0.833333333333333,0.9083333333333337,0.8774243599689682,0.7052023121387282,0.7428571428571431,0.7071823204419891,0.9666666666666667,0.4716981132075472,0.10810810810810789,0.36,0.2647058823529411,0.7248511438420557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70,0.4,buick century,0.693103448275862,0.6925373134328359,0.833333333333333,0.5916666666666663,0.7785104732350658,0.7052023121387282,0.7428571428571431,0.7071823204419891,0.9666666666666667,0.4716981132075472,0.10810810810810789,0.36,0.2647058823529411,0.7225947978690065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,0.2,buick skyhawk,0.9999999999999996,0.9179104477611939,0.9500000000000002,0.7083333333333335,0.8851823118696664,0.7052023121387282,0.7428571428571431,0.7071823204419891,0.9666666666666667,0.4716981132075472,0.10810810810810789,0.36,0.2647058823529411,0.8298965841429019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72,0.2,buick opel isuzu deluxe,0.9999999999999996,0.9179104477611939,0.9500000000000002,0.7250000000000001,0.8735453840186191,0.9999999999999999,0.6571428571428573,0.40883977900552493,0.08666666666666667,0.6729559748427673,0.3243243243243241,0.12,0.05882352941176472,0.9108743340645565,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73,1.0,buick skylark,0.34482758620689635,0.5850746268656719,0.8500000000000005,0.24999999999999956,0.8522110162916989,0.9999999999999999,0.6571428571428573,0.40883977900552493,0.08666666666666667,0.6729559748427673,0.3243243243243241,0.12,0.05882352941176472,0.9382011908492635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,0.4,buick century special,0.35862068965517224,1.0,0.9500000000000002,0.7416666666666667,0.9356089992242047,0.34104046242774566,0.9000000000000001,0.5469613259668509,0.06666666666666665,0.8553459119496855,0.18918918918918903,0.040000000000000036,0.0,0.16223754308994043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75,0.6000000000000001,buick regal sport coupe (turbo),0.875862068965517,0.8671641791044773,0.9750000000000005,0.6333333333333333,0.8638479441427462,0.34104046242774566,0.9000000000000001,0.5469613259668509,0.06666666666666665,0.8553459119496855,0.18918918918918903,0.040000000000000036,0.0,0.16223754308994043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,0.6000000000000001,mercury cougar,0.5551724137931036,0.5567164179104478,0.6416666666666666,0.5833333333333335,0.5515903801396431,0.4566473988439306,0.8857142857142855,0.4198895027624312,0.06666666666666665,0.7987421383647798,0.4594594594594592,0.24,0.23529411764705876,0.3567847069884049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
77,0.8,mitsubishi mirage,0.2448275862068967,0.2417910447761198,0.3416666666666677,0.24999999999999956,0.16679596586501166,0.17919075144508667,0.30714285714285716,0.48066298342541436,0.16000000000000003,0.12578616352201255,0.7297297297297294,0.96,0.7352941176470588,0.008492635537449084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
78,0.8,mitsubishi lancer,0.2448275862068967,0.2417910447761198,0.3416666666666677,0.24999999999999956,0.17688130333591934,0.17919075144508667,0.30714285714285716,0.48066298342541436,0.16000000000000003,0.12578616352201255,0.7297297297297294,0.72,0.6470588235294118,0.03356314634910687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
79,0.8,mitsubishi outlander,0.2448275862068967,0.2417910447761198,0.3416666666666677,0.24999999999999956,0.20015515903801395,0.17919075144508667,0.30714285714285716,0.48066298342541436,0.16000000000000003,0.12578616352201255,0.7297297297297294,0.72,0.6470588235294118,0.04860545283610154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
80,0.6000000000000001,mitsubishi g4,0.2206896551724138,0.2417910447761198,0.29166666666666696,0.24999999999999956,0.25484871993793634,0.21387283236994215,0.34999999999999987,0.5690607734806632,0.039999999999999925,0.339622641509434,0.7297297297297294,0.43999999999999995,0.4117647058823529,0.08057035412096522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
81,1.0,mitsubishi mirage g4,0.3344827586206893,0.4761194029850748,0.4250000000000007,0.1333333333333333,0.34212567882079126,0.2832369942196532,0.44999999999999996,0.6077348066298343,0.033333333333333326,0.4276729559748428,0.7297297297297294,0.4,0.4117647058823529,0.1517079285490442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
82,1.0,mitsubishi g4,0.3344827586206893,0.4761194029850748,0.4250000000000007,0.1333333333333333,0.32583397982932505,0.35260115606936415,0.5785714285714285,0.6077348066298343,0.09999999999999998,0.2515723270440251,0.4594594594594592,0.48,0.47058823529411764,0.10595424631776873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
83,1.0,mitsubishi outlander,0.3206896551724139,0.4791044776119402,0.5,0.20000000000000062,0.5217222653219551,0.5491329479768786,0.7428571428571431,0.8287292817679559,0.0,0.610062893081761,0.4594594594594592,0.24,0.23529411764705876,0.23538075838295203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
84,1.0,mitsubishi g4,0.3206896551724139,0.4791044776119402,0.5,0.20000000000000062,0.5558572536850273,0.5491329479768786,0.7499999999999998,0.8287292817679559,0.0,0.610062893081761,0.4594594594594592,0.24,0.23529411764705876,0.30557818865559383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
85,1.0,mitsubishi mirage g4,0.3206896551724139,0.4791044776119402,0.5,0.20000000000000062,0.5577967416602017,0.5491329479768786,0.7499999999999998,0.8287292817679559,0.0,0.610062893081761,0.4594594594594592,0.24,0.23529411764705876,0.2936696960200564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
86,0.6000000000000001,mitsubishi montero,0.3344827586206893,0.46716417910447783,0.4250000000000007,0.3166666666666669,0.34018619084561674,0.35260115606936415,0.5785714285714285,0.6077348066298343,0.09999999999999998,0.2515723270440251,0.4594594594594592,0.48,0.47058823529411764,0.05863365716076466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
87,0.6000000000000001,mitsubishi pajero,0.3344827586206893,0.46716417910447783,0.4250000000000007,0.3166666666666669,0.3557020946470132,0.35260115606936415,0.5785714285714285,0.6077348066298343,0.09999999999999998,0.2515723270440251,0.4594594594594592,0.48,0.47058823529411764,0.09623942337825131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
88,0.6000000000000001,mitsubishi outlander,0.3344827586206893,0.46716417910447783,0.4250000000000007,0.3166666666666669,0.3549262994569433,0.2832369942196532,0.44999999999999996,0.6077348066298343,0.033333333333333326,0.4276729559748428,0.7297297297297294,0.4,0.4117647058823529,0.13039799435913507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
89,0.2,mitsubishi mirage g4,0.3344827586206893,0.46716417910447783,0.4250000000000007,0.3166666666666669,0.3549262994569433,0.2832369942196532,0.44999999999999996,0.6077348066298343,0.033333333333333326,0.4276729559748428,0.7297297297297294,0.4,0.4117647058823529,0.13039799435913507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
90,0.6000000000000001,Nissan versa,0.27241379310344804,0.36119402985074656,0.29166666666666696,0.5583333333333331,0.15554693560899924,0.20809248554913296,0.4357142857142857,0.5138121546961327,0.16000000000000003,0.13207547169811318,0.5675675675675675,0.72,0.6176470588235293,0.01193983077405203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91,0.6000000000000001,nissan gt-r,0.27241379310344804,0.36119402985074656,0.29166666666666696,0.5583333333333331,0.20519782777346784,0.24277456647398843,0.32142857142857184,0.6132596685082876,0.9933333333333333,0.04402515723270439,0.3513513513513513,0.43999999999999995,0.9999999999999999,0.0620808523973676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92,0.6000000000000001,nissan rogue,0.27241379310344804,0.36119402985074656,0.29166666666666696,0.5583333333333331,0.16679596586501166,0.20809248554913296,0.4357142857142857,0.5138121546961327,0.16000000000000003,0.13207547169811318,0.5675675675675675,0.72,0.6176470588235293,0.0479786900658101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
93,0.6000000000000001,nissan latio,0.27241379310344804,0.36119402985074656,0.29166666666666696,0.5583333333333331,0.17455391776570983,0.20809248554913296,0.4357142857142857,0.5138121546961327,0.16000000000000003,0.13207547169811318,0.5675675675675675,0.72,0.6176470588235293,0.054246317768724545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
94,0.6000000000000001,nissan titan,0.27241379310344804,0.4343283582089552,0.29166666666666696,0.4750000000000001,0.20791311093871212,0.20809248554913296,0.4357142857142857,0.5138121546961327,0.16000000000000003,0.13207547169811318,0.5675675675675675,0.72,0.6176470588235293,0.06991538702601066,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
95,0.6000000000000001,nissan leaf,0.27241379310344804,0.36119402985074656,0.29166666666666696,0.5583333333333331,0.17959658650116372,0.20809248554913296,0.4357142857142857,0.5138121546961327,0.16000000000000003,0.13207547169811318,0.5675675675675675,0.72,0.6176470588235293,0.06834848010028205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
96,0.6000000000000001,nissan juke,0.27241379310344804,0.3656716417910446,0.29166666666666696,0.4583333333333335,0.20946470131885186,0.20809248554913296,0.4357142857142857,0.5138121546961327,0.16000000000000003,0.13207547169811318,0.5675675675675675,0.72,0.6176470588235293,0.08401754935756817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
97,0.6000000000000001,nissan latio,0.27241379310344804,0.36119402985074656,0.29166666666666696,0.5583333333333331,0.1873545384018619,0.20809248554913296,0.4357142857142857,0.5138121546961327,0.16000000000000003,0.13207547169811318,0.5675675675675675,0.72,0.6176470588235293,0.0746161078031965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
98,0.6000000000000001,nissan note,0.27241379310344804,0.4343283582089552,0.29166666666666696,0.4750000000000001,0.212955779674166,0.20809248554913296,0.4357142857142857,0.5138121546961327,0.16000000000000003,0.13207547169811318,0.5675675675675675,0.72,0.6176470588235293,0.09028517706048261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
99,0.8,nissan clipper,0.29310344827586166,0.31791044776119426,0.29166666666666696,0.4583333333333335,0.20170674941815359,0.20809248554913296,0.4357142857142857,0.5138121546961327,0.16000000000000003,0.13207547169811318,0.5675675675675675,0.72,0.6176470588235293,0.09811971168912564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100,0.4,nissan rogue,0.3655172413793104,0.482089552238806,0.4083333333333341,0.5750000000000006,0.3242823894491854,0.34104046242774566,0.5642857142857143,0.6132596685082876,0.09999999999999998,0.30817610062893086,0.5675675675675675,0.56,0.5294117647058824,0.12005640864932621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
